FID_,CID,ano1991,ano1992,ano1993,ano1994,ano1995,ano1996,ano1997,ano1998,ano1999,ano2000,x,y
,18611,0,0,0,0,0,0,0,0,0,0,-8.7733898,37.9478989
,18612,0,0,0,0,0,0,0,0,0,0,-6.6145401,41.2636986
,18613,0,0,0,0,0,0,0,0,0,0,-8.1937199,41.6955986
,18614,0,0,0,0,0,0,0,0,0,1,-7.2743101,41.1458015
,18615,0,0,0,0,0,0,0,0,0,0,-8.2657404,38.0597992
,18616,0,0,0,0,0,0,0,0,1,0,-8.4992800,41.2766991
,18617,0,0,0,0,0,0,0,0,0,0,-8.1324701,39.3828011
,18618,0,0,0,0,0,0,0,0,0,0,-7.5247102,41.4323006
,18619,0,0,0,0,0,0,0,0,0,0,-8.8154497,39.9897995
,18620,0,0,0,0,0,0,0,0,0,0,-7.7616401,39.5213013
,18621,0,0,0,0,0,0,0,0,0,0,-7.6516299,39.2517014
,18622,0,0,0,0,0,0,0,0,0,0,-8.5332804,38.1581993
,18623,0,0,0,0,0,0,0,0,0,0,-8.6722498,40.0872002
,18624,0,0,0,1,0,0,0,0,0,0,-7.0062399,41.1459999
,18625,0,0,0,0,0,0,0,0,0,0,-7.2851701,39.2085991
,18626,0,0,0,0,0,0,0,0,0,0,-6.7564998,41.9235992
,18627,0,0,0,0,0,0,0,0,0,0,-7.6120300,40.3134003
,18628,0,0,0,0,0,0,0,0,0,0,-7.7342901,39.5237999
,18629,0,0,0,0,0,0,0,0,0,0,-7.6119800,41.1762009
,18630,0,0,0,0,0,0,0,0,0,0,-7.3681102,39.9613991
,18631,0,0,0,0,0,0,0,0,0,0,-9.0843401,38.5941010
,18632,0,0,0,0,0,0,0,0,0,0,-7.1991000,38.7569008
,18633,0,0,0,0,0,0,0,0,0,0,-7.5067201,41.5308990
,18634,0,0,0,1,0,0,0,0,0,0,-7.2326999,40.6955986
,18635,0,0,0,0,0,0,0,0,0,0,-8.4225702,40.0321007
,18636,0,0,0,0,0,0,0,0,0,0,-7.4726000,40.5960999
,18637,0,0,0,0,0,0,0,0,0,0,-8.7026997,37.2029991
,18638,0,0,0,0,0,0,0,0,0,0,-6.4987798,41.3708000
,18639,0,0,0,0,0,0,0,0,0,0,-7.7990999,40.7238998
,18640,1,0,0,0,0,0,0,0,0,0,-7.0938702,40.3055000
,18641,0,0,0,0,0,0,0,0,0,0,-8.0322399,38.8268013
,18642,0,0,0,0,0,0,0,0,0,0,-7.2380600,38.7485008
,18643,0,0,0,0,0,0,0,0,0,0,-8.9676199,38.6299019
,18644,0,0,0,0,0,0,0,0,0,0,-8.2572203,39.9592018
,18645,0,0,0,0,0,0,0,0,0,0,-7.4254298,37.7565994
,18646,0,0,0,0,0,0,0,0,0,0,-7.4264102,39.3852997
,18647,0,0,0,0,0,0,0,0,0,0,-8.3663101,37.2947006
,18648,0,0,0,0,0,0,0,0,0,0,-8.6157598,40.6234016
,18649,0,0,0,0,0,0,0,0,0,0,-8.6837902,39.6953011
,18650,0,0,0,0,0,0,0,0,0,0,-8.5464296,39.6506996
,18651,0,0,0,0,0,0,0,0,0,0,-7.3574901,39.8849983
,18652,0,0,0,0,0,0,0,0,0,0,-7.7334700,38.3512001
,18653,0,0,0,0,0,0,0,0,0,0,-7.4733000,41.3616982
,18654,0,0,0,0,0,0,0,0,0,0,-7.9432902,39.7080994
,18655,0,0,0,0,0,0,0,0,0,0,-9.3796396,38.8069000
,18656,0,0,0,0,0,0,0,0,0,0,-7.9558702,39.7492981
,18657,0,0,0,0,0,0,0,0,0,0,-7.5219102,39.1963005
,18658,0,0,0,0,0,0,0,0,0,0,-7.1729798,41.2770996
,18659,0,0,0,0,0,0,0,0,0,0,-8.5953903,37.9794998
,18660,0,0,0,0,0,0,0,0,0,0,-7.5901299,38.7144012
,18661,0,0,0,0,0,0,0,0,0,0,-7.8169699,38.4329987
,18662,0,0,0,0,0,0,0,0,0,0,-7.8157802,41.6885986
,18663,0,0,0,0,0,0,0,0,0,0,-8.8352203,40.1814995
,18664,0,0,0,0,0,0,0,0,0,0,-6.8170500,41.5788994
,18665,0,0,0,0,0,0,0,0,0,0,-8.0890903,38.5695992
,18666,0,0,0,0,0,0,0,0,0,0,-7.4807801,41.5750008
,18667,0,0,0,0,0,0,0,0,0,0,-7.5195799,39.0458984
,18668,0,0,0,0,0,0,0,0,0,0,-7.4884701,40.6876984
,18669,0,0,0,0,0,0,0,0,0,0,-8.3692303,39.9912987
,18670,0,0,0,0,0,0,0,0,0,0,-8.5171099,39.5695000
,18671,0,0,0,0,0,0,0,0,0,0,-6.9548502,40.4893990
,18672,0,0,0,0,0,0,0,0,0,0,-8.4097300,40.5699005
,18673,0,0,0,0,0,0,0,0,0,0,-7.5930500,39.3639984
,18674,0,0,0,0,0,0,0,0,0,0,-8.4687099,40.0401993
,18675,0,0,0,0,0,0,0,0,0,0,-7.0410399,41.3858986
,18676,0,0,0,0,0,0,0,0,0,0,-8.4824696,37.8717995
,18677,0,0,0,0,0,0,0,0,0,0,-8.3815603,37.2919006
,18678,1,0,0,0,0,0,0,0,0,0,-8.0058002,39.6058006
,18679,0,0,0,0,0,0,0,0,0,0,-7.5021300,37.6194000
,18680,1,0,0,0,0,0,0,0,0,0,-7.3786201,41.7877007
,18681,0,0,0,0,0,0,0,0,0,0,-6.8587499,40.3438988
,18682,0,0,0,0,0,0,0,0,0,0,-8.3371296,37.1139984
,18683,0,0,0,0,0,0,0,0,0,0,-6.9704700,41.3459015
,18684,0,0,0,0,0,0,0,0,0,0,-8.4978600,41.8289986
,18685,0,0,0,0,0,0,0,0,0,0,-8.5141697,38.8540993
,18686,0,0,0,0,0,0,0,0,0,0,-6.8322201,41.8572998
,18687,0,0,0,0,0,0,0,0,0,0,-8.0921001,37.5070992
,18688,0,0,0,0,0,0,0,0,0,0,-9.1790104,38.8972015
,18689,0,0,0,0,0,0,0,0,0,0,-7.7633500,41.7801018
,18690,0,0,0,0,0,0,0,0,0,0,-9.0190897,38.9066010
,18691,0,0,0,0,0,0,0,0,0,0,-7.7924700,37.8944016
,18692,0,0,0,0,0,0,0,0,0,0,-7.8731399,37.8722992
,18693,0,0,0,0,0,0,0,0,0,0,-7.9652600,39.0671997
,18694,1,0,0,0,0,0,0,0,0,0,-7.7929802,40.3227997
,18695,0,0,0,0,0,0,0,0,0,0,-8.9717302,39.7030983
,18696,0,0,0,0,0,0,0,0,0,0,-7.5295901,38.4079018
,18697,0,0,0,0,0,0,0,0,0,0,-8.3109198,38.0676003
,18698,0,0,0,0,0,0,0,0,0,0,-8.3545103,37.3524017
,18699,0,0,0,0,0,0,0,0,0,0,-7.5137200,37.8558998
,18700,0,0,0,0,0,0,0,0,0,0,-7.4815102,40.1017990
,18701,0,0,0,0,0,0,0,0,0,0,-8.8432102,39.1077003
,18702,0,0,0,0,0,0,0,0,0,0,-7.9182801,37.5582008
,18703,0,0,0,0,0,0,0,0,0,0,-8.1723299,38.4849014
,18704,0,0,0,0,0,0,0,0,0,0,-7.8502498,41.5984993
,18705,0,0,0,0,0,0,0,0,0,0,-7.4891400,38.7051010
,18706,0,0,0,0,0,0,0,0,0,0,-7.4477301,38.0759010
,18707,0,0,0,0,0,0,0,0,0,0,-8.8018599,40.2337990
,18708,0,0,0,0,0,0,0,0,0,0,-7.9142799,37.5704994
,18709,0,0,0,0,0,0,0,0,0,0,-7.7945299,38.7046013
,18710,0,0,0,0,0,0,0,0,0,0,-8.3434401,39.4757996
,18711,0,0,0,0,0,0,0,0,0,0,-7.8817201,39.0707016
,18712,0,0,0,0,0,0,0,0,0,0,-8.4150600,40.5130997
,18713,0,0,0,0,1,0,0,0,0,0,-8.1583004,40.6220016
,18714,0,0,0,0,0,0,0,0,0,0,-8.7799301,41.8245010
,18715,0,0,0,0,0,0,0,0,0,0,-8.1216002,37.8143005
,18716,0,0,0,0,0,0,0,0,0,0,-7.4117599,39.8317986
,18717,0,0,0,0,0,0,0,0,0,0,-7.1324301,39.7518997
,18718,0,0,0,0,0,0,0,0,0,0,-8.3487101,40.9077988
,18719,0,0,0,0,0,0,0,0,0,0,-8.5145998,40.5772018
,18720,0,0,0,0,0,0,0,0,0,0,-8.3216295,41.2475014
,18721,0,0,0,0,0,0,0,0,0,0,-7.7446799,37.1128998
,18722,0,0,0,0,0,0,0,0,0,0,-7.5139499,38.4719009
,18723,0,0,0,0,0,0,0,0,0,0,-7.7556100,40.0057983
,18724,0,0,0,0,0,0,0,0,0,0,-8.7662096,37.9775009
,18725,0,0,0,0,0,0,0,0,0,0,-7.4730701,39.0438004
,18726,0,0,0,0,0,0,0,0,0,0,-8.2551403,39.5545998
,18727,0,0,0,0,0,0,0,0,0,0,-8.3879604,42.0688019
,18728,0,0,0,0,0,0,0,0,0,0,-7.8176699,40.9402008
,18729,0,0,0,0,0,0,0,0,0,0,-6.9979501,39.0770988
,18730,0,0,0,0,0,0,0,0,0,0,-8.4420900,39.0452995
,18731,0,0,0,0,0,0,0,0,0,0,-8.4333897,41.6932983
,18732,0,0,0,0,0,0,0,0,0,0,-8.5562801,37.4440002
,18733,0,0,0,0,0,0,0,0,0,0,-6.8047400,41.8130989
,18734,0,0,0,0,0,0,0,0,0,0,-8.5338001,38.8103981
,18735,0,0,0,0,0,0,0,0,0,0,-9.3391600,38.8655014
,18736,0,0,0,0,0,0,0,0,0,0,-6.8533502,40.5178986
,18737,0,0,0,0,0,0,0,0,0,0,-8.7854204,38.7924004
,18738,0,0,0,0,0,0,0,0,0,0,-7.8614702,39.4100990
,18739,0,0,0,0,0,0,0,0,0,0,-7.6215200,41.5747986
,18740,0,0,0,0,0,0,0,0,0,0,-7.4850702,37.6982002
,18741,0,0,0,0,0,0,0,0,0,0,-7.0379801,40.9020004
,18742,0,0,0,0,0,0,0,0,0,0,-8.1047802,38.5816002
,18743,0,0,0,0,0,0,0,0,0,0,-8.1736803,41.5788994
,18744,0,0,0,0,0,0,0,0,0,0,-8.7617903,38.6941986
,18745,0,0,0,0,0,0,0,0,0,0,-8.5234203,41.9024010
,18746,0,0,0,0,0,0,0,0,0,0,-8.0698299,39.1341019
,18747,0,0,0,0,0,0,0,0,0,0,-6.8797698,40.9155006
,18748,0,0,0,0,0,0,0,0,0,0,-8.3008204,39.6531982
,18749,0,0,0,0,0,0,0,0,0,0,-7.3254600,41.1068001
,18750,0,0,0,0,0,0,0,0,0,0,-7.0813098,38.1427994
,18751,0,0,0,0,0,0,0,0,0,0,-8.3229303,37.7825012
,18752,0,0,0,0,0,0,0,0,0,0,-8.6167097,38.0816002
,18753,0,0,0,0,0,0,0,0,0,0,-8.3177605,41.2361984
,18754,0,0,0,0,0,0,0,0,0,0,-8.0128698,41.5537987
,18755,0,0,0,0,0,0,0,0,0,0,-9.1212797,39.3849983
,18756,0,0,0,0,0,0,0,0,0,0,-8.7643499,40.0456009
,18757,0,0,0,0,0,0,0,0,0,0,-9.1749296,38.6081009
,18758,0,0,0,0,0,0,0,0,0,0,-8.3084002,38.3343010
,18759,0,0,0,0,0,0,0,0,0,0,-7.2646399,40.5844994
,18760,0,0,0,0,0,0,0,0,0,0,-7.5709801,37.6371002
,18761,0,0,0,0,0,0,0,0,0,0,-8.0855703,40.4443016
,18762,0,0,0,0,0,0,0,0,0,0,-7.7213101,39.8665009
,18763,0,0,0,0,0,0,0,0,0,0,-8.3573103,41.4544983
,18764,0,0,0,0,0,0,0,0,0,0,-8.2710400,39.6801987
,18765,0,0,0,0,0,0,0,0,0,0,-7.6918101,38.8025017
,18766,0,0,0,0,0,0,0,0,0,0,-7.2202001,41.1977997
,18767,0,0,0,0,0,0,0,0,0,0,-7.2061400,40.2700996
,18768,0,0,0,0,0,0,0,0,0,0,-7.9018102,39.7397003
,18769,0,0,0,0,0,0,0,0,0,0,-7.5973802,40.8852997
,18770,0,0,0,0,0,0,0,0,0,0,-8.6673098,39.3972015
,18771,1,1,0,0,0,0,0,0,0,1,-8.0659304,40.9211006
,18772,0,0,0,0,0,0,0,0,0,0,-7.5449200,40.1581001
,18773,0,0,0,0,0,0,0,0,0,0,-7.0730000,40.8903008
,18774,0,0,0,0,0,0,0,0,0,0,-8.3221397,37.7181015
,18775,1,0,0,0,0,0,0,0,0,0,-6.9070802,40.5732002
,18776,0,0,0,0,0,0,0,0,0,0,-7.6413999,38.1861000
,18777,0,0,0,0,0,0,0,0,0,0,-7.9109998,39.4519997
,18778,0,0,0,0,0,0,0,0,0,0,-7.7749100,40.2540016
,18779,0,0,0,0,0,0,0,0,0,0,-8.6278896,41.6853981
,18780,0,0,0,0,0,0,0,0,0,0,-8.3856096,38.7565002
,18781,0,0,0,0,0,0,0,0,0,0,-7.1849298,41.3629990
,18782,0,0,0,0,0,0,0,0,0,0,-7.1609998,41.2095985
,18783,0,0,0,0,0,0,0,0,0,0,-8.4289303,40.7025986
,18784,0,0,0,0,0,0,0,0,0,0,-7.1467500,41.4096985
,18785,1,0,0,0,0,0,0,0,0,0,-8.5643797,37.2538986
,18786,0,0,0,0,0,0,0,0,0,0,-7.0673599,41.6778984
,18787,0,0,0,0,0,0,0,0,0,0,-6.8960299,41.4552994
,18788,0,0,0,0,0,0,0,0,0,0,-7.9702501,39.2649994
,18789,0,0,0,0,0,0,0,0,0,0,-7.6171298,41.4911995
,18790,0,0,0,0,0,0,0,0,0,0,-8.6341496,41.4240990
,18791,0,0,0,0,0,0,0,0,0,0,-7.6180000,40.9958000
,18792,0,0,0,0,0,0,0,0,0,0,-8.2906599,41.2676010
,18793,0,0,0,0,0,0,0,0,0,0,-7.0330601,40.1320992
,18794,0,0,0,0,0,0,0,0,0,0,-8.6471205,37.5451012
,18795,0,0,1,0,0,0,0,0,0,0,-7.2293000,41.8657990
,18796,0,0,0,0,0,0,0,0,0,0,-8.5493402,39.5074005
,18797,0,0,0,0,0,0,0,0,0,0,-8.8392401,38.7142982
,18798,0,0,0,0,0,0,0,0,0,0,-6.4406500,41.5289001
,18799,0,0,0,0,0,0,0,0,0,0,-8.1626501,41.3502007
,18800,0,0,0,0,0,0,0,0,0,1,-8.1165504,41.0710983
,18801,0,0,0,0,0,0,0,0,0,0,-9.1820898,38.7948990
,18802,0,0,0,0,0,0,0,0,0,0,-7.1516299,39.8838005
,18803,0,0,0,0,0,0,0,0,0,0,-8.7739697,40.4192009
,18804,0,0,0,0,0,0,0,0,0,0,-7.9850998,39.8501015
,18805,0,0,0,0,0,0,0,0,0,0,-7.2188501,40.3302002
,18806,0,0,0,0,0,0,0,0,0,0,-7.6261401,38.2207985
,18807,0,0,0,0,0,0,0,0,0,0,-8.8196297,38.7464981
,18808,0,0,0,0,0,0,0,0,0,0,-8.3500996,41.8128014
,18809,0,0,0,0,0,0,0,0,0,0,-6.9679899,40.5401993
,18810,0,0,0,0,0,0,0,0,0,0,-8.4371996,41.3764000
,18811,0,0,0,0,0,0,0,0,0,0,-8.2514801,39.8839989
,18812,0,0,0,0,0,0,0,0,0,0,-8.4561796,39.0485992
,18813,0,0,0,0,0,0,0,0,0,0,-7.4536901,39.2457008
,18814,0,0,0,0,0,0,0,0,0,0,-7.0468998,40.6343002
,18815,0,0,0,0,0,0,0,0,0,0,-8.8790102,39.0387993
,18816,0,0,0,0,0,0,0,0,0,0,-7.5425301,38.4794998
,18817,0,0,0,0,0,0,0,0,0,0,-8.4027796,38.8377991
,18818,0,0,0,0,0,0,0,0,0,0,-7.0291800,40.6771011
,18819,0,0,0,0,0,0,0,0,0,0,-8.4600496,40.6655998
,18820,0,0,0,0,0,0,0,0,0,0,-7.8561001,39.5457001
,18821,0,0,0,0,0,0,0,0,0,0,-7.9004998,40.5462990
,18822,0,0,0,0,0,0,0,0,0,0,-7.7496500,41.2064018
,18823,0,0,0,0,0,0,0,0,0,0,-7.1311898,39.9398994
,18824,0,0,0,0,0,0,0,0,0,0,-6.5475602,41.6561012
,18825,0,0,0,0,0,0,0,0,0,0,-7.0555000,41.7074013
,18826,0,0,0,0,0,0,0,0,0,0,-6.4233599,41.5505981
,18827,0,0,0,0,0,0,0,0,0,0,-7.1670699,39.0542984
,18828,0,0,0,0,0,0,0,0,0,0,-8.1550198,39.1422005
,18829,0,0,0,0,0,0,0,0,0,0,-8.8095598,38.5001984
,18830,1,0,0,0,0,0,0,0,0,0,-7.6233702,40.4319992
,18831,0,0,0,0,0,0,0,0,0,0,-8.2199697,37.1741982
,18832,0,0,0,0,0,0,0,0,0,0,-9.0357304,39.6843987
,18833,0,0,0,0,0,0,0,0,0,0,-9.1245298,38.4824982
,18834,0,0,0,0,0,0,0,0,0,0,-7.1852198,41.7142982
,18835,0,0,0,0,0,0,0,0,0,0,-6.6409998,41.4399986
,18836,0,0,0,0,0,0,0,0,0,0,-8.2712898,37.1755981
,18837,0,0,0,0,0,0,0,0,0,0,-8.5073099,41.9929008
,18838,0,0,0,0,0,0,0,0,0,0,-7.3678098,39.7799988
,18839,0,0,0,0,0,0,0,0,0,0,-7.5583301,37.8694992
,18840,0,0,0,0,0,0,0,0,0,0,-8.2845697,39.3288002
,18841,0,0,0,0,0,0,0,0,0,0,-6.5777798,41.4171982
,18842,1,0,0,0,0,0,0,0,0,0,-7.9863100,39.5819016
,18843,0,0,0,0,0,0,0,0,0,0,-7.9383798,40.5917015
,18844,0,0,0,0,0,0,0,0,0,0,-6.5954700,41.3380013
,18845,0,0,0,0,0,0,0,0,0,0,-7.9294200,38.8825989
,18846,0,0,0,0,0,0,0,0,0,0,-7.6843500,39.7761993
,18847,0,0,0,0,0,0,0,0,0,0,-7.7933102,38.9654999
,18848,0,0,0,0,0,0,0,0,0,0,-8.5535898,41.6649017
,18849,0,0,0,0,0,0,0,0,0,0,-7.0165000,39.9299011
,18850,0,0,0,0,0,0,0,0,0,0,-7.6191802,38.0750008
,18851,0,0,0,0,0,0,0,0,0,0,-8.5644598,39.2079010
,18852,0,0,0,0,0,0,0,0,0,0,-8.1765804,38.0419998
,18853,0,0,0,0,0,0,0,0,0,0,-8.5699596,41.1719017
,18854,0,0,0,0,0,0,0,0,0,0,-8.4868402,37.6679993
,18855,0,0,0,0,0,1,0,0,0,0,-7.2709799,40.3212013
,18856,0,0,0,0,0,0,0,0,0,0,-8.2527599,41.9021988
,18857,0,0,0,0,0,0,0,0,0,0,-7.7319002,39.1719017
,18858,0,0,0,0,0,0,0,0,0,0,-8.6763897,37.8446999
,18859,0,0,0,0,0,0,0,0,0,0,-9.2353802,39.0483017
,18860,0,0,0,0,0,0,0,0,0,0,-7.1577501,40.9542007
,18861,0,0,0,0,0,0,0,0,1,0,-8.2088499,41.8284988
,18862,0,0,0,0,0,0,0,0,0,0,-7.2750401,39.8968010
,18863,0,0,0,0,0,0,0,0,0,0,-7.9310899,38.5691986
,18864,0,0,0,0,0,0,0,0,0,0,-8.8064098,40.3572998
,18865,0,0,0,0,0,0,0,0,0,0,-8.1134396,38.6427994
,18866,0,0,0,0,0,0,0,0,0,0,-8.8300600,39.0404015
,18867,0,0,0,0,0,0,0,0,0,0,-8.2006397,37.2309990
,18868,0,0,0,0,0,0,0,0,0,0,-8.1919603,38.9114990
,18869,0,0,0,0,0,0,0,0,0,0,-7.8532500,37.1203995
,18870,0,0,0,0,0,0,0,0,0,0,-8.0206499,39.0908012
,18871,0,0,0,0,0,0,0,0,0,0,-8.4645996,39.7145996
,18872,0,0,0,0,0,0,0,0,0,0,-8.0896502,38.4589996
,18873,0,0,0,0,0,0,0,0,0,0,-7.0902901,38.8462982
,18874,0,0,0,0,0,0,0,0,0,0,-7.9814801,37.5892982
,18875,0,0,0,0,0,0,0,0,0,0,-7.9265800,39.8586998
,18876,0,0,0,0,0,0,0,0,0,0,-8.2263498,42.0943985
,18877,0,0,0,0,0,0,0,0,0,0,-7.2147799,38.0052986
,18878,0,0,0,0,0,0,0,0,1,0,-7.7242198,39.7126999
,18879,0,0,0,0,0,0,0,0,0,0,-6.7017202,41.3340988
,18880,0,0,0,0,0,0,0,0,0,0,-7.3657999,38.9791985
,18881,0,0,0,0,0,0,0,0,0,0,-7.5767498,39.1764984
,18882,0,0,0,0,0,0,0,0,0,0,-9.4119997,38.7173004
,18883,0,0,0,0,0,0,0,0,0,0,-7.6223402,37.6893005
,18884,0,0,0,1,0,0,0,0,0,0,-7.2067299,40.9865990
,18885,0,0,0,0,0,0,0,0,0,0,-8.7274799,37.1031990
,18886,0,0,0,0,0,0,0,0,0,0,-8.2470999,42.0423012
,18887,0,0,0,0,0,0,0,0,0,0,-8.4154997,37.4861984
,18888,0,0,0,0,0,0,0,0,0,0,-7.8513999,38.9459991
,18889,0,0,0,0,0,0,0,0,0,0,-8.1689501,37.7016983
,18890,0,0,0,0,0,0,0,0,0,0,-7.9007001,37.6509018
,18891,0,0,0,0,0,1,0,0,0,0,-6.3401499,41.4463005
,18892,0,0,0,0,0,0,0,0,0,0,-6.8883200,41.0614014
,18893,0,0,0,0,0,0,0,0,0,0,-7.7256098,39.6530991
,18894,0,0,0,0,0,0,0,0,0,0,-8.7808199,37.1801987
,18895,0,0,0,0,0,0,0,0,0,0,-7.7930298,39.1245003
,18896,0,0,0,0,0,0,0,0,0,0,-8.2092400,38.5374985
,18897,1,0,0,0,0,0,0,0,0,0,-8.1540699,39.9287987
,18898,0,0,0,0,0,0,0,0,0,0,-8.1654100,40.8438988
,18899,0,0,0,0,0,0,0,0,0,0,-7.1836400,41.6040001
,18900,0,0,0,0,0,0,0,0,0,0,-7.2860398,40.5271988
,18901,0,0,0,0,0,0,0,0,0,0,-7.9831500,37.6865005
,18902,0,0,0,0,0,0,0,0,0,0,-8.1970596,37.6062012
,18903,0,0,0,0,0,0,0,0,0,0,-8.7669401,40.0960007
,18904,0,0,0,0,0,0,0,0,0,0,-8.5175304,38.1181984
,18905,0,0,0,0,0,0,0,0,0,0,-8.8628902,39.4824982
,18906,0,0,0,0,0,0,0,0,0,0,-8.9421797,39.7305984
,18907,0,0,0,0,0,0,0,0,0,0,-8.0057297,41.5421982
,18908,0,0,0,0,0,0,0,0,0,0,-7.7315502,38.2058983
,18909,0,0,0,0,0,0,0,0,0,0,-8.1645298,39.6820984
,18910,0,0,0,0,0,0,0,0,0,0,-7.2870798,38.9457016
,18911,0,0,0,0,0,0,0,0,0,0,-8.0125103,40.6408005
,18912,0,0,0,0,0,0,0,0,0,0,-7.6258898,40.2692986
,18913,0,0,0,0,0,0,0,0,0,0,-7.4780598,41.2491989
,18914,0,0,0,0,0,0,0,0,0,0,-7.9997902,40.6108017
,18915,0,0,0,0,0,0,0,0,0,0,-8.0538301,40.2887993
,18916,0,0,0,0,0,0,0,0,0,0,-8.8933296,39.2947998
,18917,0,0,0,0,0,0,0,0,0,0,-8.4778500,37.9043999
,18918,0,0,0,0,0,0,0,0,0,0,-7.9281902,37.0602989
,18919,0,0,0,0,0,0,0,0,0,0,-7.8825102,37.1493988
,18920,0,0,0,0,0,0,0,0,0,0,-8.3295898,41.8554993
,18921,0,0,0,0,0,0,0,0,0,0,-6.8867602,41.3288994
,18922,0,0,0,0,0,0,0,0,0,0,-7.9987998,39.8773003
,18923,1,0,0,0,0,0,0,0,0,0,-8.3821402,40.6291008
,18924,0,0,0,0,0,0,0,0,0,0,-7.2929401,38.3763008
,18925,0,0,0,0,0,0,0,0,0,0,-7.4498801,38.7477989
,18926,0,0,0,0,0,0,0,0,0,0,-8.5606298,40.7790985
,18927,0,0,0,0,0,0,0,0,0,0,-8.1182499,41.7603989
,18928,0,0,0,0,0,0,0,0,0,0,-8.7577400,40.4408989
,18929,0,0,0,0,0,0,0,0,0,0,-7.0725698,38.9788017
,18930,0,0,0,0,0,0,0,0,0,0,-6.9451900,41.1001015
,18931,0,0,0,0,1,0,0,0,0,0,-8.6522503,39.5718002
,18932,0,0,0,0,0,0,0,0,0,0,-7.0539699,40.1045990
,18933,0,0,0,0,0,0,0,0,0,0,-8.4963598,39.1549988
,18934,0,0,0,0,0,0,0,0,0,0,-7.2388601,41.3120003
,18935,0,0,0,0,0,0,0,0,0,0,-8.1841803,38.0387001
,18936,0,0,0,0,0,0,0,0,0,0,-8.6329298,38.6850014
,18937,0,0,0,0,0,0,0,0,0,0,-8.0763502,38.2108994
,18938,0,0,0,0,0,0,0,0,0,0,-8.0833101,38.1824989
,18939,0,0,0,0,0,0,0,0,0,0,-8.6169300,39.7588005
,18940,0,0,0,0,0,0,0,0,0,0,-8.4882698,37.7878990
,18941,0,0,0,0,0,0,0,0,0,0,-7.5986099,39.5503998
,18942,0,0,0,0,0,0,0,0,0,0,-8.1666803,41.0700989
,18943,0,0,0,0,0,0,0,0,0,0,-8.6072302,40.5471992
,18944,0,0,0,0,0,0,0,0,0,0,-7.6982899,41.6004982
,18945,0,0,0,0,0,0,0,0,0,0,-8.5735397,39.4780006
,18946,0,0,0,0,0,0,0,0,0,0,-8.3349705,38.7676010
,18947,0,0,0,0,0,0,0,0,0,0,-7.7897201,37.8690987
,18948,0,0,0,0,0,0,0,0,0,0,-8.0637302,39.7559013
,18949,0,0,0,0,0,0,0,0,0,0,-7.8725400,41.2055016
,18950,0,0,0,0,0,0,0,0,0,0,-7.2295499,41.8283997
,18951,0,0,0,0,0,0,0,0,0,0,-8.3824902,38.0866013
,18952,0,0,0,0,0,0,0,0,0,0,-8.2089596,41.0247993
,18953,0,0,0,0,0,0,0,0,0,0,-8.3797302,37.3605003
,18954,0,0,0,0,0,0,0,0,0,0,-7.7295098,37.1949005
,18955,0,0,0,0,0,0,0,0,0,0,-9.2337103,38.7262001
,18956,0,0,1,0,0,0,0,0,0,1,-8.2180796,42.1133003
,18957,0,0,0,0,0,0,0,0,0,0,-8.2146101,38.7741013
,18958,0,0,0,0,0,0,0,0,0,0,-8.3254700,40.7061996
,18959,0,0,0,0,0,0,0,0,0,0,-8.4314804,38.2701988
,18960,0,0,0,0,0,0,0,0,0,0,-7.6511898,37.2372017
,18961,0,0,0,0,0,0,0,0,0,0,-6.9888101,40.5811005
,18962,0,0,0,0,0,0,0,0,0,0,-7.3742800,39.4734001
,18963,0,0,0,0,0,0,0,0,0,0,-8.0207100,38.1693001
,18964,0,0,0,0,0,0,0,0,0,0,-8.7941799,39.3116989
,18965,0,0,0,0,0,0,0,0,0,0,-9.0717201,38.5686989
,18966,0,0,0,0,0,0,0,0,0,0,-8.2064695,40.0479012
,18967,0,0,0,0,0,0,0,0,0,0,-8.3161802,39.3881989
,18968,0,0,0,0,0,0,0,0,0,0,-8.7670002,37.6376991
,18969,0,0,0,0,0,0,0,0,0,0,-7.2068200,41.2136993
,18970,0,0,0,0,0,0,0,0,0,0,-7.3958101,37.9850998
,18971,0,0,0,0,0,0,0,0,0,0,-7.8274598,37.6464996
,18972,0,0,0,0,0,0,0,0,0,0,-7.7753301,41.4154015
,18973,0,0,0,0,0,0,0,0,0,0,-8.4896898,37.3039017
,18974,0,0,0,0,0,0,0,0,0,0,-9.3295002,38.8776016
,18975,0,0,0,0,1,0,0,0,0,0,-8.3285999,40.5737000
,18976,0,0,0,0,0,0,0,0,0,0,-8.6202202,40.5964012
,18977,0,0,0,0,0,0,0,0,0,0,-6.7756300,41.6078987
,18978,0,0,0,0,0,0,0,0,0,0,-8.0701704,41.1615982
,18979,0,0,0,0,0,0,0,0,0,0,-7.7950902,40.3965988
,18980,0,0,0,0,0,0,0,0,0,0,-8.4617500,37.1478996
,18981,0,0,0,0,0,0,0,0,0,0,-7.4362402,40.2036018
,18982,0,0,0,0,0,0,0,0,0,0,-8.6582298,38.1613998
,18983,0,0,0,0,0,0,0,0,0,0,-7.9025502,40.1375008
,18984,0,0,0,0,0,0,0,0,0,0,-6.9338598,41.7383995
,18985,0,0,0,0,0,0,0,0,0,0,-7.4509301,41.7728996
,18986,0,0,0,0,0,0,0,0,0,0,-8.4827805,40.8466988
