"caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","term","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","justice","justiceName","vote","opinion","direction","majority","firstAgreement","secondAgreement"
"1796-016","1796-016-01","1796-016-01-01","1796-016-01-01-01-02",8/12/1796,1,"3 U.S. 331",,"1 L. Ed. 623","1796 U.S. LEXIS 411",1796,301,"Ellsworth",,"HILLS et al. VERSUS ROSS",8/2/1796,,102,,174,,13,,,0,164,,409,,0,1,2,2,1,3,0,1,0,0,80040,8,1,0,3,,6,600,"unknown",11,11,1,6,0,3,"WCushing",1,1,1,2,,
"1796-016","1796-016-01","1796-016-01-01","1796-016-01-01-01-03",8/12/1796,1,"3 U.S. 331",,"1 L. Ed. 623","1796 U.S. LEXIS 411",1796,301,"Ellsworth",,"HILLS et al. VERSUS ROSS",8/2/1796,,102,,174,,13,,,0,164,,409,,0,1,2,2,1,3,0,1,0,0,80040,8,1,0,3,,6,600,"unknown",11,11,1,6,0,4,"JWilson",1,1,1,2,,
"1796-016","1796-016-01","1796-016-01-01","1796-016-01-01-01-04",8/12/1796,1,"3 U.S. 331",,"1 L. Ed. 623","1796 U.S. LEXIS 411",1796,301,"Ellsworth",,"HILLS et al. VERSUS ROSS",8/2/1796,,102,,174,,13,,,0,164,,409,,0,1,2,2,1,3,0,1,0,0,80040,8,1,0,3,,6,600,"unknown",11,11,1,6,0,6,"JIredell",1,1,1,2,,
"1796-016","1796-016-01","1796-016-01-01","1796-016-01-01-01-05",8/12/1796,1,"3 U.S. 331",,"1 L. Ed. 623","1796 U.S. LEXIS 411",1796,301,"Ellsworth",,"HILLS et al. VERSUS ROSS",8/2/1796,,102,,174,,13,,,0,164,,409,,0,1,2,2,1,3,0,1,0,0,80040,8,1,0,3,,6,600,"unknown",11,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1796-016","1796-016-01","1796-016-01-01","1796-016-01-01-01-06",8/12/1796,1,"3 U.S. 331",,"1 L. Ed. 623","1796 U.S. LEXIS 411",1796,301,"Ellsworth",,"HILLS et al. VERSUS ROSS",8/2/1796,,102,,174,,13,,,0,164,,409,,0,1,2,2,1,3,0,1,0,0,80040,8,1,0,3,,6,600,"unknown",11,11,1,6,0,10,"SChase",1,1,1,2,,
"1797-001","1797-001-01","1797-001-01-01","1797-001-01-01-01-01",2/10/1797,2,"3 U.S. 339",,"1 L. Ed. 627","1797 U.S. LEXIS 201",1797,301,"Ellsworth",,"HUGER et al. VERSUS SOUTH CAROLINA",,,3,48,28,48,9,,,0,,,,,0,1,,,1,1,0,1,0,0,40020,4,2,0,4,7,6,600,,,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1797-001","1797-001-01","1797-001-01-01","1797-001-01-01-01-02",2/10/1797,2,"3 U.S. 339",,"1 L. Ed. 627","1797 U.S. LEXIS 201",1797,301,"Ellsworth",,"HUGER et al. VERSUS SOUTH CAROLINA",,,3,48,28,48,9,,,0,,,,,0,1,,,1,1,0,1,0,0,40020,4,2,0,4,7,6,600,,,11,1,6,0,3,"WCushing",1,1,2,2,,
"1797-001","1797-001-01","1797-001-01-01","1797-001-01-01-01-03",2/10/1797,2,"3 U.S. 339",,"1 L. Ed. 627","1797 U.S. LEXIS 201",1797,301,"Ellsworth",,"HUGER et al. VERSUS SOUTH CAROLINA",,,3,48,28,48,9,,,0,,,,,0,1,,,1,1,0,1,0,0,40020,4,2,0,4,7,6,600,,,11,1,6,0,4,"JWilson",1,1,2,2,,
"1797-001","1797-001-01","1797-001-01-01","1797-001-01-01-01-04",2/10/1797,2,"3 U.S. 339",,"1 L. Ed. 627","1797 U.S. LEXIS 201",1797,301,"Ellsworth",,"HUGER et al. VERSUS SOUTH CAROLINA",,,3,48,28,48,9,,,0,,,,,0,1,,,1,1,0,1,0,0,40020,4,2,0,4,7,6,600,,,11,1,6,0,6,"JIredell",4,3,2,2,10,
"1797-001","1797-001-01","1797-001-01-01","1797-001-01-01-01-05",2/10/1797,2,"3 U.S. 339",,"1 L. Ed. 627","1797 U.S. LEXIS 201",1797,301,"Ellsworth",,"HUGER et al. VERSUS SOUTH CAROLINA",,,3,48,28,48,9,,,0,,,,,0,1,,,1,1,0,1,0,0,40020,4,2,0,4,7,6,600,,,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1797-001","1797-001-01","1797-001-01-01","1797-001-01-01-01-06",2/10/1797,2,"3 U.S. 339",,"1 L. Ed. 627","1797 U.S. LEXIS 201",1797,301,"Ellsworth",,"HUGER et al. VERSUS SOUTH CAROLINA",,,3,48,28,48,9,,,0,,,,,0,1,,,1,1,0,1,0,0,40020,4,2,0,4,7,6,600,,,11,1,6,0,10,"SChase",4,3,2,2,6,
"1797-002","1797-002-01","1797-002-01-01","1797-002-01-01-01-01",2/11/1797,6,"3 U.S. 342",,"1 L. Ed. 628","1797 U.S. LEXIS 202",1797,301,"Ellsworth",,"CLERKE, PLAINTIFF IN ERROR VERSUS HARWOOD",,,135,,138,,13,,,0,302,25,300,25,0,1,3,1,1,3,0,1,0,0,90100,9,2,0,3,,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1797-002","1797-002-01","1797-002-01-01","1797-002-01-01-01-02",2/11/1797,6,"3 U.S. 342",,"1 L. Ed. 628","1797 U.S. LEXIS 202",1797,301,"Ellsworth",,"CLERKE, PLAINTIFF IN ERROR VERSUS HARWOOD",,,135,,138,,13,,,0,302,25,300,25,0,1,3,1,1,3,0,1,0,0,90100,9,2,0,3,,9,900,"NULL",,11,1,6,0,3,"WCushing",1,1,2,2,,
"1797-002","1797-002-01","1797-002-01-01","1797-002-01-01-01-03",2/11/1797,6,"3 U.S. 342",,"1 L. Ed. 628","1797 U.S. LEXIS 202",1797,301,"Ellsworth",,"CLERKE, PLAINTIFF IN ERROR VERSUS HARWOOD",,,135,,138,,13,,,0,302,25,300,25,0,1,3,1,1,3,0,1,0,0,90100,9,2,0,3,,9,900,"NULL",,11,1,6,0,4,"JWilson",1,1,2,2,,
"1797-002","1797-002-01","1797-002-01-01","1797-002-01-01-01-04",2/11/1797,6,"3 U.S. 342",,"1 L. Ed. 628","1797 U.S. LEXIS 202",1797,301,"Ellsworth",,"CLERKE, PLAINTIFF IN ERROR VERSUS HARWOOD",,,135,,138,,13,,,0,302,25,300,25,0,1,3,1,1,3,0,1,0,0,90100,9,2,0,3,,9,900,"NULL",,11,1,6,0,6,"JIredell",1,1,2,2,,
"1797-002","1797-002-01","1797-002-01-01","1797-002-01-01-01-05",2/11/1797,6,"3 U.S. 342",,"1 L. Ed. 628","1797 U.S. LEXIS 202",1797,301,"Ellsworth",,"CLERKE, PLAINTIFF IN ERROR VERSUS HARWOOD",,,135,,138,,13,,,0,302,25,300,25,0,1,3,1,1,3,0,1,0,0,90100,9,2,0,3,,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1797-002","1797-002-01","1797-002-01-01","1797-002-01-01-01-06",2/11/1797,6,"3 U.S. 342",,"1 L. Ed. 628","1797 U.S. LEXIS 202",1797,301,"Ellsworth",,"CLERKE, PLAINTIFF IN ERROR VERSUS HARWOOD",,,135,,138,,13,,,0,302,25,300,25,0,1,3,1,1,3,0,1,0,0,90100,9,2,0,3,,9,900,"NULL",,11,1,6,0,10,"SChase",1,1,2,2,,
"1797-003","1797-003-01","1797-003-01-01","1797-003-01-01-01-01",2/13/1797,6,"3 U.S. 336",,"1 L. Ed. 625","1797 U.S. LEXIS 200",1797,301,"Ellsworth",,"JENNINGS et al. PLAINTIFFS IN ERROR, VERSUS THE BRIG PERSEVERANCE, et al.",2/10/1797,,174,,195,,13,,,0,431,,431,,0,1,,1,1,2,0,0,0,0,80040,8,1,0,7,,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1797-003","1797-003-01","1797-003-01-01","1797-003-01-01-01-02",2/13/1797,6,"3 U.S. 336",,"1 L. Ed. 625","1797 U.S. LEXIS 200",1797,301,"Ellsworth",,"JENNINGS et al. PLAINTIFFS IN ERROR, VERSUS THE BRIG PERSEVERANCE, et al.",2/10/1797,,174,,195,,13,,,0,431,,431,,0,1,,1,1,2,0,0,0,0,80040,8,1,0,7,,9,900,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1797-003","1797-003-01","1797-003-01-01","1797-003-01-01-01-03",2/13/1797,6,"3 U.S. 336",,"1 L. Ed. 625","1797 U.S. LEXIS 200",1797,301,"Ellsworth",,"JENNINGS et al. PLAINTIFFS IN ERROR, VERSUS THE BRIG PERSEVERANCE, et al.",2/10/1797,,174,,195,,13,,,0,431,,431,,0,1,,1,1,2,0,0,0,0,80040,8,1,0,7,,9,900,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1797-003","1797-003-01","1797-003-01-01","1797-003-01-01-01-04",2/13/1797,6,"3 U.S. 336",,"1 L. Ed. 625","1797 U.S. LEXIS 200",1797,301,"Ellsworth",,"JENNINGS et al. PLAINTIFFS IN ERROR, VERSUS THE BRIG PERSEVERANCE, et al.",2/10/1797,,174,,195,,13,,,0,431,,431,,0,1,,1,1,2,0,0,0,0,80040,8,1,0,7,,9,900,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1797-003","1797-003-01","1797-003-01-01","1797-003-01-01-01-05",2/13/1797,6,"3 U.S. 336",,"1 L. Ed. 625","1797 U.S. LEXIS 200",1797,301,"Ellsworth",,"JENNINGS et al. PLAINTIFFS IN ERROR, VERSUS THE BRIG PERSEVERANCE, et al.",2/10/1797,,174,,195,,13,,,0,431,,431,,0,1,,1,1,2,0,0,0,0,80040,8,1,0,7,,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1797-003","1797-003-01","1797-003-01-01","1797-003-01-01-01-06",2/13/1797,6,"3 U.S. 336",,"1 L. Ed. 625","1797 U.S. LEXIS 200",1797,301,"Ellsworth",,"JENNINGS et al. PLAINTIFFS IN ERROR, VERSUS THE BRIG PERSEVERANCE, et al.",2/10/1797,,174,,195,,13,,,0,431,,431,,0,1,,1,1,2,0,0,0,0,80040,8,1,0,7,,9,900,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1797-004","1797-004-01","1797-004-01-01","1797-004-01-01-01-01",2/13/1797,1,"3 U.S. 344",,"1 L. Ed. 629","1797 U.S. LEXIS 203",1797,301,"Ellsworth",,"BROWN VERSUS VAN BRAAM",2/9/1797,,138,,135,,13,,,0,431,,431,,0,1,,2,1,2,0,0,0,0,90100,9,2,0,7,,9,900,"NULL",4,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1797-004","1797-004-01","1797-004-01-01","1797-004-01-01-01-02",2/13/1797,1,"3 U.S. 344",,"1 L. Ed. 629","1797 U.S. LEXIS 203",1797,301,"Ellsworth",,"BROWN VERSUS VAN BRAAM",2/9/1797,,138,,135,,13,,,0,431,,431,,0,1,,2,1,2,0,0,0,0,90100,9,2,0,7,,9,900,"NULL",4,11,1,6,0,3,"WCushing",1,1,2,2,,
"1797-004","1797-004-01","1797-004-01-01","1797-004-01-01-01-03",2/13/1797,1,"3 U.S. 344",,"1 L. Ed. 629","1797 U.S. LEXIS 203",1797,301,"Ellsworth",,"BROWN VERSUS VAN BRAAM",2/9/1797,,138,,135,,13,,,0,431,,431,,0,1,,2,1,2,0,0,0,0,90100,9,2,0,7,,9,900,"NULL",4,11,1,6,0,4,"JWilson",1,1,2,2,,
"1797-004","1797-004-01","1797-004-01-01","1797-004-01-01-01-04",2/13/1797,1,"3 U.S. 344",,"1 L. Ed. 629","1797 U.S. LEXIS 203",1797,301,"Ellsworth",,"BROWN VERSUS VAN BRAAM",2/9/1797,,138,,135,,13,,,0,431,,431,,0,1,,2,1,2,0,0,0,0,90100,9,2,0,7,,9,900,"NULL",4,11,1,6,0,6,"JIredell",1,1,2,2,,
"1797-004","1797-004-01","1797-004-01-01","1797-004-01-01-01-05",2/13/1797,1,"3 U.S. 344",,"1 L. Ed. 629","1797 U.S. LEXIS 203",1797,301,"Ellsworth",,"BROWN VERSUS VAN BRAAM",2/9/1797,,138,,135,,13,,,0,431,,431,,0,1,,2,1,2,0,0,0,0,90100,9,2,0,7,,9,900,"NULL",4,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1797-004","1797-004-01","1797-004-01-01","1797-004-01-01-01-06",2/13/1797,1,"3 U.S. 344",,"1 L. Ed. 629","1797 U.S. LEXIS 203",1797,301,"Ellsworth",,"BROWN VERSUS VAN BRAAM",2/9/1797,,138,,135,,13,,,0,431,,431,,0,1,,2,1,2,0,0,0,0,90100,9,2,0,7,,9,900,"NULL",4,11,1,6,0,10,"SChase",3,2,2,2,,
"1797-005","1797-005-01","1797-005-01-01","1797-005-01-01-01-01",2/14/1798,6,"3 U.S. 369",,"1 L. Ed. 640","1797 U.S. LEXIS 206",1797,301,"Ellsworth",,"EMORY VERSUS GRENOUGH",8/10/1797,,200,,135,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,7,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1797-005","1797-005-01","1797-005-01-01","1797-005-01-01-01-02",2/14/1798,6,"3 U.S. 369",,"1 L. Ed. 640","1797 U.S. LEXIS 206",1797,301,"Ellsworth",,"EMORY VERSUS GRENOUGH",8/10/1797,,200,,135,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,7,9,900,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1797-005","1797-005-01","1797-005-01-01","1797-005-01-01-01-03",2/14/1798,6,"3 U.S. 369",,"1 L. Ed. 640","1797 U.S. LEXIS 206",1797,301,"Ellsworth",,"EMORY VERSUS GRENOUGH",8/10/1797,,200,,135,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,7,9,900,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1797-005","1797-005-01","1797-005-01-01","1797-005-01-01-01-04",2/14/1798,6,"3 U.S. 369",,"1 L. Ed. 640","1797 U.S. LEXIS 206",1797,301,"Ellsworth",,"EMORY VERSUS GRENOUGH",8/10/1797,,200,,135,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,7,9,900,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1797-005","1797-005-01","1797-005-01-01","1797-005-01-01-01-05",2/14/1798,6,"3 U.S. 369",,"1 L. Ed. 640","1797 U.S. LEXIS 206",1797,301,"Ellsworth",,"EMORY VERSUS GRENOUGH",8/10/1797,,200,,135,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,7,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1797-005","1797-005-01","1797-005-01-01","1797-005-01-01-01-06",2/14/1798,6,"3 U.S. 369",,"1 L. Ed. 640","1797 U.S. LEXIS 206",1797,301,"Ellsworth",,"EMORY VERSUS GRENOUGH",8/10/1797,,200,,135,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,7,9,900,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1797-006","1797-006-01","1797-006-01-01","1797-006-01-01-01-01",8/7/1797,8,"3 U.S. 357",,"1 L. Ed. 634","1797 U.S. LEXIS 204",1797,301,"Ellsworth",,"FENEMORE, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/7/1797,,126,,27,,13,,,0,425,,425,,0,1,,1,1,2,0,0,0,0,10450,1,1,0,7,,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,2,1,2,,
"1797-006","1797-006-01","1797-006-01-01","1797-006-01-01-01-02",8/7/1797,8,"3 U.S. 357",,"1 L. Ed. 634","1797 U.S. LEXIS 204",1797,301,"Ellsworth",,"FENEMORE, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/7/1797,,126,,27,,13,,,0,425,,425,,0,1,,1,1,2,0,0,0,0,10450,1,1,0,7,,9,900,"NULL",,11,1,6,0,3,"WCushing",1,2,1,2,,
"1797-006","1797-006-01","1797-006-01-01","1797-006-01-01-01-03",8/7/1797,8,"3 U.S. 357",,"1 L. Ed. 634","1797 U.S. LEXIS 204",1797,301,"Ellsworth",,"FENEMORE, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/7/1797,,126,,27,,13,,,0,425,,425,,0,1,,1,1,2,0,0,0,0,10450,1,1,0,7,,9,900,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1797-006","1797-006-01","1797-006-01-01","1797-006-01-01-01-04",8/7/1797,8,"3 U.S. 357",,"1 L. Ed. 634","1797 U.S. LEXIS 204",1797,301,"Ellsworth",,"FENEMORE, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/7/1797,,126,,27,,13,,,0,425,,425,,0,1,,1,1,2,0,0,0,0,10450,1,1,0,7,,9,900,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1797-006","1797-006-01","1797-006-01-01","1797-006-01-01-01-05",8/7/1797,8,"3 U.S. 357",,"1 L. Ed. 634","1797 U.S. LEXIS 204",1797,301,"Ellsworth",,"FENEMORE, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/7/1797,,126,,27,,13,,,0,425,,425,,0,1,,1,1,2,0,0,0,0,10450,1,1,0,7,,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,2,1,2,,
"1797-006","1797-006-01","1797-006-01-01","1797-006-01-01-01-06",8/7/1797,8,"3 U.S. 357",,"1 L. Ed. 634","1797 U.S. LEXIS 204",1797,301,"Ellsworth",,"FENEMORE, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/7/1797,,126,,27,,13,,,0,425,,425,,0,1,,1,1,2,0,0,0,0,10450,1,1,0,7,,9,900,"NULL",,11,1,6,0,10,"SChase",1,2,1,2,,
"1797-007","1797-007-01","1797-007-01-01","1797-007-01-01-01-01",8/15/1797,1,"3 U.S. 365",,"1 L. Ed. 638","1797 U.S. LEXIS 205",1797,301,"Ellsworth",,"BROWN PLAINTIFF IN ERROR, VERSUS BARRY",8/8/1797,,138,,135,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,20100,2,2,0,7,,9,900,"NULL",11,11,1,6,0,11,"OEllsworth",1,2,2,2,,
"1797-007","1797-007-01","1797-007-01-01","1797-007-01-01-01-02",8/15/1797,1,"3 U.S. 365",,"1 L. Ed. 638","1797 U.S. LEXIS 205",1797,301,"Ellsworth",,"BROWN PLAINTIFF IN ERROR, VERSUS BARRY",8/8/1797,,138,,135,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,20100,2,2,0,7,,9,900,"NULL",11,11,1,6,0,3,"WCushing",1,1,2,2,,
"1797-007","1797-007-01","1797-007-01-01","1797-007-01-01-01-03",8/15/1797,1,"3 U.S. 365",,"1 L. Ed. 638","1797 U.S. LEXIS 205",1797,301,"Ellsworth",,"BROWN PLAINTIFF IN ERROR, VERSUS BARRY",8/8/1797,,138,,135,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,20100,2,2,0,7,,9,900,"NULL",11,11,1,6,0,4,"JWilson",1,1,2,2,,
"1797-007","1797-007-01","1797-007-01-01","1797-007-01-01-01-04",8/15/1797,1,"3 U.S. 365",,"1 L. Ed. 638","1797 U.S. LEXIS 205",1797,301,"Ellsworth",,"BROWN PLAINTIFF IN ERROR, VERSUS BARRY",8/8/1797,,138,,135,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,20100,2,2,0,7,,9,900,"NULL",11,11,1,6,0,6,"JIredell",1,1,2,2,,
"1797-007","1797-007-01","1797-007-01-01","1797-007-01-01-01-05",8/15/1797,1,"3 U.S. 365",,"1 L. Ed. 638","1797 U.S. LEXIS 205",1797,301,"Ellsworth",,"BROWN PLAINTIFF IN ERROR, VERSUS BARRY",8/8/1797,,138,,135,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,20100,2,2,0,7,,9,900,"NULL",11,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1797-007","1797-007-01","1797-007-01-01","1797-007-01-01-01-06",8/15/1797,1,"3 U.S. 365",,"1 L. Ed. 638","1797 U.S. LEXIS 205",1797,301,"Ellsworth",,"BROWN PLAINTIFF IN ERROR, VERSUS BARRY",8/8/1797,,138,,135,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,20100,2,2,0,7,,9,900,"NULL",11,11,1,6,0,10,"SChase",1,1,2,2,,
"1797-008","1797-008-01","1797-008-01-01","1797-008-01-01-01-01",8/15/1797,6,"3 U.S. 371",,"1 L. Ed. 642","1797 U.S. LEXIS 207",1797,301,"Ellsworth",,"HAMILTON VERSUS MOORE",,,501,,501,,13,,,0,409,,409,,0,1,,1,1,9,0,0,0,0,90110,9,1,0,3,,4,403,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1797-008","1797-008-01","1797-008-01-01","1797-008-01-01-01-02",8/15/1797,6,"3 U.S. 371",,"1 L. Ed. 642","1797 U.S. LEXIS 207",1797,301,"Ellsworth",,"HAMILTON VERSUS MOORE",,,501,,501,,13,,,0,409,,409,,0,1,,1,1,9,0,0,0,0,90110,9,1,0,3,,4,403,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1797-008","1797-008-01","1797-008-01-01","1797-008-01-01-01-03",8/15/1797,6,"3 U.S. 371",,"1 L. Ed. 642","1797 U.S. LEXIS 207",1797,301,"Ellsworth",,"HAMILTON VERSUS MOORE",,,501,,501,,13,,,0,409,,409,,0,1,,1,1,9,0,0,0,0,90110,9,1,0,3,,4,403,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1797-008","1797-008-01","1797-008-01-01","1797-008-01-01-01-04",8/15/1797,6,"3 U.S. 371",,"1 L. Ed. 642","1797 U.S. LEXIS 207",1797,301,"Ellsworth",,"HAMILTON VERSUS MOORE",,,501,,501,,13,,,0,409,,409,,0,1,,1,1,9,0,0,0,0,90110,9,1,0,3,,4,403,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1797-008","1797-008-01","1797-008-01-01","1797-008-01-01-01-05",8/15/1797,6,"3 U.S. 371",,"1 L. Ed. 642","1797 U.S. LEXIS 207",1797,301,"Ellsworth",,"HAMILTON VERSUS MOORE",,,501,,501,,13,,,0,409,,409,,0,1,,1,1,9,0,0,0,0,90110,9,1,0,3,,4,403,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1797-008","1797-008-01","1797-008-01-01","1797-008-01-01-01-06",8/15/1797,6,"3 U.S. 371",,"1 L. Ed. 642","1797 U.S. LEXIS 207",1797,301,"Ellsworth",,"HAMILTON VERSUS MOORE",,,501,,501,,13,,,0,409,,409,,0,1,,1,1,9,0,0,0,0,90110,9,1,0,3,,4,403,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1798-001","1798-001-01","1798-001-01-01","1798-001-01-01-01-01",2/9/1798,6,"3 U.S. 384",,"1 L. Ed. 647","1798 U.S. LEXIS 147",1798,301,"Ellsworth",,"JONES, INDORSEE, VERSUS LE TOMBE",2/9/1798,,135,,24,,9,,,0,,,,,0,1,,,1,9,0,0,0,0,140030,14,3,0,7,4,6,600,,,11,1,6,0,11,"OEllsworth",1,1,,2,,
"1798-001","1798-001-01","1798-001-01-01","1798-001-01-01-01-02",2/9/1798,6,"3 U.S. 384",,"1 L. Ed. 647","1798 U.S. LEXIS 147",1798,301,"Ellsworth",,"JONES, INDORSEE, VERSUS LE TOMBE",2/9/1798,,135,,24,,9,,,0,,,,,0,1,,,1,9,0,0,0,0,140030,14,3,0,7,4,6,600,,,11,1,6,0,3,"WCushing",1,1,,2,,
"1798-001","1798-001-01","1798-001-01-01","1798-001-01-01-01-03",2/9/1798,6,"3 U.S. 384",,"1 L. Ed. 647","1798 U.S. LEXIS 147",1798,301,"Ellsworth",,"JONES, INDORSEE, VERSUS LE TOMBE",2/9/1798,,135,,24,,9,,,0,,,,,0,1,,,1,9,0,0,0,0,140030,14,3,0,7,4,6,600,,,11,1,6,0,4,"JWilson",1,1,,2,,
"1798-001","1798-001-01","1798-001-01-01","1798-001-01-01-01-04",2/9/1798,6,"3 U.S. 384",,"1 L. Ed. 647","1798 U.S. LEXIS 147",1798,301,"Ellsworth",,"JONES, INDORSEE, VERSUS LE TOMBE",2/9/1798,,135,,24,,9,,,0,,,,,0,1,,,1,9,0,0,0,0,140030,14,3,0,7,4,6,600,,,11,1,6,0,6,"JIredell",1,1,,2,,
"1798-001","1798-001-01","1798-001-01-01","1798-001-01-01-01-05",2/9/1798,6,"3 U.S. 384",,"1 L. Ed. 647","1798 U.S. LEXIS 147",1798,301,"Ellsworth",,"JONES, INDORSEE, VERSUS LE TOMBE",2/9/1798,,135,,24,,9,,,0,,,,,0,1,,,1,9,0,0,0,0,140030,14,3,0,7,4,6,600,,,11,1,6,0,8,"WPaterson",1,1,,2,,
"1798-001","1798-001-01","1798-001-01-01","1798-001-01-01-01-06",2/9/1798,6,"3 U.S. 384",,"1 L. Ed. 647","1798 U.S. LEXIS 147",1798,301,"Ellsworth",,"JONES, INDORSEE, VERSUS LE TOMBE",2/9/1798,,135,,24,,9,,,0,,,,,0,1,,,1,9,0,0,0,0,140030,14,3,0,7,4,6,600,,,11,1,6,0,10,"SChase",1,1,,2,,
"1798-002","1798-002-01","1798-002-01-01","1798-002-01-01-01-01",2/14/1798,6,"3 U.S. 378",,"1 L. Ed. 644","1798 U.S. LEXIS 145",1798,301,"Ellsworth",,"HOLLINGSWORTH, et al. VERSUS VIRGINIA",2/13/1798,,501,,28,55,9,,,0,,,,,0,1,,,1,9,0,0,0,0,90320,9,1,0,2,,2,224,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1798-002","1798-002-01","1798-002-01-01","1798-002-01-01-01-02",2/14/1798,6,"3 U.S. 378",,"1 L. Ed. 644","1798 U.S. LEXIS 145",1798,301,"Ellsworth",,"HOLLINGSWORTH, et al. VERSUS VIRGINIA",2/13/1798,,501,,28,55,9,,,0,,,,,0,1,,,1,9,0,0,0,0,90320,9,1,0,2,,2,224,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1798-002","1798-002-01","1798-002-01-01","1798-002-01-01-01-03",2/14/1798,6,"3 U.S. 378",,"1 L. Ed. 644","1798 U.S. LEXIS 145",1798,301,"Ellsworth",,"HOLLINGSWORTH, et al. VERSUS VIRGINIA",2/13/1798,,501,,28,55,9,,,0,,,,,0,1,,,1,9,0,0,0,0,90320,9,1,0,2,,2,224,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1798-002","1798-002-01","1798-002-01-01","1798-002-01-01-01-04",2/14/1798,6,"3 U.S. 378",,"1 L. Ed. 644","1798 U.S. LEXIS 145",1798,301,"Ellsworth",,"HOLLINGSWORTH, et al. VERSUS VIRGINIA",2/13/1798,,501,,28,55,9,,,0,,,,,0,1,,,1,9,0,0,0,0,90320,9,1,0,2,,2,224,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
